query_id,query,query_type,label
125,Which politicians were born in Argentina and what are their date of births?,multiple_bgps,-1
126,Which politicians were born in which countries?,multiple_bgps,-1
127,What is the gender of politicians?,multiple_bgps,-1
128,What politicians are citizens of the United States of America?,multiple_bgps,-1
129,What are the coordinates of the birthplaces of female scientists?,multiple_bgps,-1
130,Which female scientists are humans?,multiple_bgps,-1
131,What are the names of human scientists who are associated with NCAA Division I men's soccer teams?,multiple_bgps,-1
132,What scientists have images in Wikidata?,multiple_bgps,-1
133,What scientists born in Iran have an image associated with them on Wikidata?,multiple_bgps,-1
134,What male association football players are from Tunisia?,multiple_bgps,-1
135,What are the names of all humans who have the occupation of association football player?,multiple_bgps,-1
136,What are the dates of birth of association football players who are humans?,multiple_bgps,-1
137,What are the nationalities of male association football players?,multiple_bgps,-1
138,What are the nationalities of association football players who are humans?,multiple_bgps,-1
139,What male association football players were born in one location and died in another location?,multiple_bgps,-1
140,What are the occupations of humans who are writers?,multiple_bgps,-1
141,What are the occupations of politicians from the United States of America?,multiple_bgps,-1
142,"What are the occupations of females who were born in a specific location, studied at Université Libre de Bruxelles, and have a coordinate location?",multiple_bgps,-1
143,"What are the occupations, place of birth, sex/gender, country of citizenship, and date of birth of the individuals in Wikidata?",multiple_bgps,-1
144,What are the occupations of people born in a specific geographical location?,multiple_bgps,-1
145,What are the occupations and genders of all human entities in Wikidata?,multiple_bgps,-1
146,What are the occupations and countries of citizenship of the individuals in Wikidata?,multiple_bgps,-1
147,What occupations do humans have in Wikidata?,multiple_bgps,-1
148,"What are the occupations, family names, and given names of humans in Wikidata?",multiple_bgps,-1
149,What are the occupations that are subclasses of two different classes and instances of two different things in Wikidata?,multiple_bgps,-1
150,What is the occupation and instance of each item in Wikidata?,multiple_bgps,-1
151,What are the occupations of human individuals in Wikidata?,multiple_bgps,-1
152,"What are the occupations and images of entrepreneurs who are also computer scientists, as well as their date of birth?",multiple_bgps,-1
153,"What is the occupation, gender, and country of citizenship of all science fiction writers?",multiple_bgps,-1
154,"What are the occupations, images, and dates of birth of individuals who are computer scientists?",multiple_bgps,-1
155,What are the occupations of individuals in Wikidata who share the same occupation?,multiple_bgps,-1
156,Who are humans named after in terms of occupation?,multiple_bgps,-1
157,What are the occupations of monarchs?,multiple_bgps,-1
158,What are the occupations of individuals who belong to a specific subclass?,multiple_bgps,-1
159,What are the occupations of individuals who are citizens of the United States of America?,multiple_bgps,-1
160,What is the occupation of individuals from the United States of America with the name John?,multiple_bgps,-1
161,What are the occupations of individuals who held the position of monarch of the United Kingdom?,multiple_bgps,-1
162,What fictional characters are from the Star Trek universe?,multiple_bgps,-1
163,What is the population and official name of the country that has a capital and is categorized as a country?,multiple_bgps,-1
164,What is the population of municipalities in Spain?,multiple_bgps,-1
165,What is the population of cities in Spain?,multiple_bgps,-1
166,What is the population of cities and their coordinates by country in Wikidata?,multiple_bgps,-1
167,What is the population of cities in each country?,multiple_bgps,-1
168,What is the population of countries that are members of certain organizations?,multiple_bgps,-1
169,"Which municipalities of the Netherlands have a population, area, postal code, and coordinate location?",multiple_bgps,-1
170,What is the population of cities in Wikidata?,multiple_bgps,-1
171,What are the official names and populations of countries with capitals?,multiple_bgps,-1
172,What is the population of Paris?,multiple_bgps,-1
173,What is the population of Cluj County?,multiple_bgps,-1
174,What is the population of Paris?,multiple_bgps,-1
175,What is the population of communes in France?,multiple_bgps,-1
176,What is the population of countries?,multiple_bgps,-1
177,What are the atomic numbers and symbols of all chemical elements in Wikidata?,multiple_bgps,-1
178,Which individuals are employed by Microsoft and are citizens of the United States of America?,multiple_bgps,-1
179,"What are the pKa value, mass, WikiPathways ID, and parts of the entity in Wikidata?",multiple_bgps,-1
180,What are the pKa values for two different substances?,multiple_bgps,-1
181,What are the pKa values of compounds that are part of the same WikiPathways pathway?,multiple_bgps,-1
182,What are the pKa values of all parts in a compound?,multiple_bgps,-1
183,What are the home venues and coordinate locations of association football clubs?,multiple_bgps,-1
184,What are the home venues and coordinate locations of association football clubs?,multiple_bgps,-1
185,"What is the date of the first performance of the television series episode that follows another episode in the series ""Mr. Robot"" and is followed by a different episode?",multiple_bgps,-1
186,What countries do humans who died by suicide belong to?,multiple_bgps,-1
187,What are the Internet Broadway Database venue IDs of church buildings located in Latvia?,multiple_bgps,-1
188,What are the Internet Broadway Database venue IDs for schools?,multiple_bgps,-1
189,What is the earliest written record of cities in Wikidata?,multiple_bgps,-1
190,Which aldehydes physically interact with other entities and what are the instances of those entities?,multiple_bgps,-1
191,"What is the number of elevators, image, and coordinate location for a given item in Wikidata?",multiple_bgps,-1
192,What is the number of elevators and coordinate location of the item?,multiple_bgps,-1
193,What are the names of the female humans located on the streets of Buenos Aires?,multiple_bgps,-1
194,What are the images and coordinates for locations in Reading?,multiple_bgps,-1
195,What are the native labels of church buildings located in Rome?,multiple_bgps,-1
196,What streets are located in the administrative territorial entity of Třebíč?,multiple_bgps,-1
197,Which entities are located in the administrative territorial entity of Milan and have a coordinate location?,multiple_bgps,-1
198,Which islands are located in East Nusa Tenggara?,multiple_bgps,-1
199,What cultural heritage ensembles are located in Dittelbrunn?,multiple_bgps,-1
200,What municipalities are located in the Žďár nad Sázavou District in the Czech Republic?,multiple_bgps,-1
201,What coffeehouses are located in Berlin?,multiple_bgps,-1
202,What are the coordinates of railway stations located in Berlin?,multiple_bgps,-1
203,"What railway stations are located in the administrative territorial entity of Berlin, which are instances of human settlements?",multiple_bgps,-1
204,What mines are located in the administrative territorial entity of Sankt Andreasberg?,multiple_bgps,-1
205,What images are associated with locations in the administrative territorial entity of Zürich?,multiple_bgps,-1
206,Which universities are located in London?,multiple_bgps,-1
207,What boulevards located in France's administrative territorial entity Paris are instances of streets?,multiple_bgps,-1
208,Which squatter's houses are located in Amsterdam?,multiple_bgps,-1
209,What are the streets located in Amsterdam?,multiple_bgps,-1
210,What streets named after humans are located in administrative territorial entities in France?,multiple_bgps,-1
211,What streets in Argentina are named after females?,multiple_bgps,-1
212,Which streets are located in an administrative territorial entity that is named after a human?,multiple_bgps,-1
213,What cathedrals are located in administrative territorial entities of Austria?,multiple_bgps,-1
214,"Which mayors of communes in Brittany, France, held the position of mayor of a place in France?",multiple_bgps,-1
215,What are the villages that are located within an administrative territorial entity that is also located within another administrative territorial entity?,multiple_bgps,-1
216,What are the villages located within districts of India?,multiple_bgps,-1
217,"What administrative territorial entity is Angel tube station located in that is considered a borough of the London Region, and what are the coordinate locations of Angel tube station and London Victoria station?",multiple_bgps,-1
218,What are the locations of World Heritage Sites?,multiple_bgps,-1
219,What cities are located in the administrative territorial entity of the Czech Republic?,multiple_bgps,-1
220,What are the administrative territorial entities where city3359 is located?,multiple_bgps,-1
221,What are the administrative territorial entities where humans are located?,multiple_bgps,-1
222,What are the eye colors of individuals who are citizens of Russia?,multiple_bgps,-1
223,What is the eye color of humans in Wikidata?,multiple_bgps,-1
224,Which international association football clubs cup winners have the same country of citizenship as the club they won with during the sports season of the league or competition?,multiple_bgps,-1
225,What are the instances of items created by Adam Friedrich Oeser that are associated with the Art Nouveau movement?,multiple_bgps,-1
226,What are the images associated with Iranian National Heritage registration numbers in Iran?,multiple_bgps,-1
227,What is the Iranian National Heritage registration number for items that have an image on Wikidata?,multiple_bgps,-1
228,What are some literary works that belong to the genre of fantasy?,multiple_bgps,-1
229,What action films are instances of a film?,multiple_bgps,-1
230,What are the IMDb IDs of silent films in Wikidata?,multiple_bgps,-1
231,What musical groups fall under the genre of punk rock?,multiple_bgps,-1
232,What are some heavy metal subgenres originating from Finland with coordinating locations?,multiple_bgps,-1
233,What are some heavy metal bands and subgenres that originated in Finland with their coordinates and formation locations?,multiple_bgps,-1
234,What heavy metal musical groups are from Finland?,multiple_bgps,-1
235,What albums are categorized under the genre of music?,multiple_bgps,-1
236,What crime films are part of the series Tatort?,multiple_bgps,-1
237,What heavy metal bands originated in Finland and have coordinate locations?,multiple_bgps,-1
238,What genres do musical groups belong to in Wikidata?,multiple_bgps,-1
239,What genres are subcategories of heavy metal?,multiple_bgps,-1
240,What are the genres of heavy metal music?,multiple_bgps,-1
241,What heavy metal bands originated in Finland?,multiple_bgps,-1
242,What heavy metal bands originated in which countries and were formed at what locations?,multiple_bgps,-1
243,What are the music genres that are subclasses of heavy metal?,multiple_bgps,-1
244,What are the heavy metal musical groups that originated in Finland and where were they formed?,multiple_bgps,-1
245,What are the genres of films in Wikidata?,multiple_bgps,-1
246,What genres do books belong to?,multiple_bgps,-1
247,What ships are operated by the People's Liberation Army Navy in Wikidata?,multiple_bgps,-1
248,What streets in Spain are named after females?,multiple_bgps,-1
249,Who is a female human that has a street named after them in Argentina?,multiple_bgps,-1
250,What streets in the Czech Republic are named after someone?,multiple_bgps,-1
251,Which fictional humans are named after someone?,multiple_bgps,-1
252,What are all the entities that speak or write English and belong to the continent Africa?,multiple_bgps,-1
253,"What languages are spoken, written or signed by individuals born in Austria?",multiple_bgps,-1
254,"What are the start points, coordinate locations, and organizers of events on Wikidata?",multiple_bgps,-1
255,What scholarly articles have been published?,multiple_bgps,-1
256,What are the publications that are published in a specific issue and volume?,multiple_bgps,-1
257,What are the Bavarian monument authority IDs for architectural heritage monuments in Bavaria?,multiple_bgps,-1
258,Which cities have been designated as World Heritage Sites and what country are they located in?,multiple_bgps,-1
259,Which countries have sites that are designated as World Heritage Sites?,multiple_bgps,-1
260,"What are all the items that have a heritage designation of ""World Heritage Site"" and are instances of another item?",multiple_bgps,-1
261,What is the heritage designation of the Grote Kerk and what is its coordinate location?,multiple_bgps,-1
262,What is the heritage designation and Wikidata property of the Grote Kerk's coordinate location?,multiple_bgps,-1
263,"Which females are present in the work ""Harry Potter""?",multiple_bgps,-1
264,What is the official name of cities in Wikidata?,multiple_bgps,-1
265,What are the official names of software companies that are part of the Nasdaq-100?,multiple_bgps,-1
266,What are the official names of software companies in the software industry?,multiple_bgps,-1
267,What are the official names of the cantons of Switzerland?,multiple_bgps,-1
268,What are the official names of entities operating in the software industry?,multiple_bgps,-1
269,What is the birth name of individuals from the United States of America?,multiple_bgps,-1
270,What administrative territorial entities are contained within Germany?,multiple_bgps,-1
271,Which administrative territorial entities contain federated states of Germany?,multiple_bgps,-1
272,What are the names of individuals whose family name is identical to a given name?,multiple_bgps,-1
273,What are the names of individuals with the same family name as a given name?,multiple_bgps,-1
274,What are the effects of the taxon?,multiple_bgps,-1
275,What are the logo images of software companies in the software industry?,multiple_bgps,-1
276,What are some examples of secondary sex characteristics that are followed by and are part of the same entity in Wikidata?,multiple_bgps,-1
277,What is the date of official opening for railway stations?,multiple_bgps,-1
278,What are the film posters of films in which Zbigniew Cybulski is a cast member?,multiple_bgps,-1
279,Which instances are cast members of Claire Foy and have a publication date?,multiple_bgps,-1
280,"What are the names of the cast members in the movie ""Unsane""?",multiple_bgps,-1
281,"What are the cast members of the movie ""Unsane""?",multiple_bgps,-1
282,"Who are the cast members, duration, publication date of films on Wikidata?",multiple_bgps,-1
283,What are the names of the cast members of films in Wikidata?,multiple_bgps,-1
284,Which actors are connected to Kevin Bacon through a chain of movies where they were cast members together?,multiple_bgps,-1
285,"What are the publication dates of the movie ""Unsane"" and who are the cast members?",multiple_bgps,-1
286,What color is the flag of each country in Wikidata?,multiple_bgps,-1
287,What Eurovision Song Contest winners are from Dublin?,multiple_bgps,-1
288,What awards have been received by humans who have received more than one award?,multiple_bgps,-1
289,What awards have been received by humans?,multiple_bgps,-1
290,What films have received awards and have a female gender?,multiple_bgps,-1
291,What are the native labels of family names in Wikidata?,multiple_bgps,-1
292,What are the native labels and Commons categories of the items in Wikidata?,multiple_bgps,-1
293,"What is the native label, commons category, and given name of a specific entity in Wikidata?",multiple_bgps,-1
294,What paintings were created by Claude Monet and have images and inception dates?,multiple_bgps,-1
295,What paintings were created by Edvard Munch?,multiple_bgps,-1
296,"What are the entities that have ""Rembrandt"" as their creator and are located in France?",multiple_bgps,-1
297,"What are the birthplaces of creators of paintings in the Finnish National Gallery collection, and where are the coordinates located?",multiple_bgps,-1
298,What is the parent taxon of the lion?,multiple_bgps,-1
299,What is the taxon name and parent taxon of the entities in Wikidata?,multiple_bgps,-1
300,What is the pseudonym of the entity with GTAA ID?,multiple_bgps,-1
301,What performers have an image associated with them in Wikidata?,multiple_bgps,-1
302,What are the albums performed by Linkin Park?,multiple_bgps,-1
303,What automobile models are manufactured by a company that is part of a series and located in a specific country?,multiple_bgps,-1
304,What country is the manufacturer of automobile models?,multiple_bgps,-1
305,"What instances are part of the series ""CSI: Crime Scene Investigation""?",multiple_bgps,-1
306,"What are the television series episodes that are part of the series ""Game of Thrones""?",multiple_bgps,-1
307,Which rivers in France have coordinates?,multiple_bgps,-1
308,What cities are located in France?,multiple_bgps,-1
309,What organizations in France are subclasses of other organizations?,multiple_bgps,-1
310,Which bridges are located in the United Kingdom?,multiple_bgps,-1
311,Which church buildings are located in the United Kingdom?,multiple_bgps,-1
312,What are the railway stations located in United Kingdom?,multiple_bgps,-1
313,What are the official websites of film festivals held in Canada?,multiple_bgps,-1
314,What embassies are located in Japan?,multiple_bgps,-1
315,Which countries have hosted both the Summer and Winter Olympic Games?,multiple_bgps,-1
316,What libraries in Germany have images and coordinates?,multiple_bgps,-1
317,What are the coordinates of the hackspace located in Germany?,multiple_bgps,-1
318,What schools are located in Germany?,multiple_bgps,-1
319,What are the parliament buildings located in Germany on Wikidata?,multiple_bgps,-1
320,What are the items that have Germany as their country and Portugal as their country in Wikidata?,multiple_bgps,-1
321,What are the subclasses of entities in Germany?,multiple_bgps,-1
322,What are the railway stations in Germany?,multiple_bgps,-1
323,What are the parishes in Estonia?,multiple_bgps,-1
324,Which museums are located in Norway?,multiple_bgps,-1
325,What are the remarkable trees located in Czech Republic?,multiple_bgps,-1
326,What human settlements are located in Spain?,multiple_bgps,-1
327,What neighborhoods in the United States of America have coordinate locations?,multiple_bgps,-1
328,What are the official websites of magazines that are based in the United States of America?,multiple_bgps,-1
329,What are the airports located in the United States of America?,multiple_bgps,-1
330,What are the items that have the country set to Sweden and the country set to Netherlands in Wikidata?,multiple_bgps,-1
331,What are the places of birth of individuals who are from Poland?,multiple_bgps,-1
332,What is the elevation above sea level of places where individuals born in Poland have died?,multiple_bgps,-1
333,What are the elevations above sea level of mountains in Poland?,multiple_bgps,-1
334,What weather stations are located in Italy?,multiple_bgps,-1
335,What cathedrals are located in Austria?,multiple_bgps,-1
336,What are the mountains located in Argentina?,multiple_bgps,-1
337,What are the names of the females who are human and live in Argentina working as street performers?,multiple_bgps,-1
338,What are the villages in the districts of India?,multiple_bgps,-1
339,What villages are in Iran?,multiple_bgps,-1
340,What aviation accidents have occurred in Iran?,multiple_bgps,-1
341,What are the airports located in Pakistan?,multiple_bgps,-1
342,What are the countries that share a country border with Syria?,multiple_bgps,-1
343,What countries have islands?,multiple_bgps,-1
344,What are the countries where there are universities in Wikidata?,multiple_bgps,-1
345,Which cities are located in which countries?,multiple_bgps,-1
346,What are the cities where the head of government is a mayor and which country do they belong to?,multiple_bgps,-1
347,Which countries have mayors who are also heads of government in cities?,multiple_bgps,-1
348,Which countries have companies as instances in Wikidata?,multiple_bgps,-1
349,What countries have a specific instance of something?,multiple_bgps,-1
350,Which countries have industries related to banks?,multiple_bgps,-1
351,What countries have a specified coordinate location?,multiple_bgps,-1
352,What is the history of the countries in Wikidata?,multiple_bgps,-1
353,What is the history of the coat of arms of countries?,multiple_bgps,-1
354,Which countries have universities with ISO 3166-1 alpha-2 codes?,multiple_bgps,-1
355,Which countries have ISO 3166-1 alpha-2 codes and are instances of a human settlement?,multiple_bgps,-1
356,Which cities are located in countries with ISO 3166-1 alpha-2 codes?,multiple_bgps,-1
357,What are the countries whose inhabitants are humans and what continents are they located in?,multiple_bgps,-1
358,What national sports teams and sports governing bodies are associated with the sport of tennis?,multiple_bgps,-1
359,What are the countries where individuals holding the position of United States Secretary of Education were born?,multiple_bgps,-1
360,What are the female mayors of cities in which country?,multiple_bgps,-1
361,What are the countries and genders of the entities on Wikidata?,multiple_bgps,-1
362,Which female leaders have served as the head of government of a country and when did they start their term?,multiple_bgps,-1
363,Which software companies are part of the Nasdaq-100 index?,multiple_bgps,-1
364,What countries have a history of a country or state?,multiple_bgps,-1
365,What are the countries of the automobile models in Wikidata?,multiple_bgps,-1
366,What countries have political parties?,multiple_bgps,-1
367,What is the Science Museum people ID of the entities that are depicted in the dataset?,multiple_bgps,-1
368,What species have images and are endemic to New Zealand?,multiple_bgps,-1
369,What materials are used to make bread?,multiple_bgps,-1
370,"What is the hair color of the object with the attribute ""discoverer or inventor""?",multiple_bgps,-1
371,What main category does an instance have that is a subclass of a class that is different from a specific class?,multiple_bgps,-1
372,What is the image of ulcerative colitis and what is its genetic association?,multiple_bgps,-1
373,"What is the image, Erdős number, and archive location at the Computer History Museum of the entity?",multiple_bgps,-1
374,"What is the image, date of birth, and coordinate location of a person born in Vitoria-Gasteiz?",multiple_bgps,-1
375,What is the image and coordinate location of individuals born in Vitoria-Gasteiz in Wikidata?,multiple_bgps,-1
376,"What is the image, place of birth, place of death, date of death, and coordinate location of a person born in Bilbao?",multiple_bgps,-1
377,"What is the image, place of birth, date of birth, and coordinates location of individuals who were educated at Tel Aviv University in Wikidata?",multiple_bgps,-1
378,"What road bicycle racers born in Belgium have an image, date of birth, and coordinate location associated with them?",multiple_bgps,-1
379,What are the images and heights of the entities in Wikidata?,multiple_bgps,-1
380,What are the images of house cats in Wikidata?,multiple_bgps,-1
381,What are the images of lakes located in Berlin?,multiple_bgps,-1
382,What paintings are significant events in art thefts and have an image associated with them?,multiple_bgps,-1
383,What buildings in Barcelona have images available and are located in which administrative territorial entity?,multiple_bgps,-1
384,What buildings in Barcelona have images associated with them and where are they located?,multiple_bgps,-1
385,What are some images of humans in Wikidata?,multiple_bgps,-1
386,What are the images of humans with their date of birth in Wikidata?,multiple_bgps,-1
387,What libraries have an image and coordinate location?,multiple_bgps,-1
388,What are the images of parliament buildings located in Barcelona?,multiple_bgps,-1
389,What are the images of parliament buildings located near Berlin?,multiple_bgps,-1
390,What is the image of the parliament building located at the coordinates of Girona?,multiple_bgps,-1
391,What are the instances of entities in Wikidata that have an image associated with them?,multiple_bgps,-1
392,What is the image and instance of property for entities located in Dédestapolcsány?,multiple_bgps,-1
393,What is the image of the member of the sports team AZ Alkmaar?,multiple_bgps,-1
394,What are the images and dates of birth for the entities in Wikidata?,multiple_bgps,-1
395,What are the images and coordinate locations for the entities in wikidata?,multiple_bgps,-1
396,What are the images and instances of humans associated with the same image in Wikidata?,multiple_bgps,-1
397,What images are part of the collection at the Musée Picasso?,multiple_bgps,-1
398,What are the images of supercomputers in Wikidata?,multiple_bgps,-1
399,What are the images and coordinates of bridges in Wikidata?,multiple_bgps,-1
400,What are the images of Linux distributions?,multiple_bgps,-1
401,What are the images of lions?,multiple_bgps,-1
402,What are the images associated with instances of house cats on Wikidata?,multiple_bgps,-1
403,What are the images of starter Pokémon?,multiple_bgps,-1
404,What countries have images associated with them on Wikidata?,multiple_bgps,-1
405,What are the images of planets in Wikidata?,multiple_bgps,-1
406,What are the images of plants in Wikidata?,multiple_bgps,-1
407,What are the images of items that have a certain instance of property?,multiple_bgps,-1
408,What are the images and instances of the entities in Wikidata?,multiple_bgps,-1
409,What are the images associated with the entity that is a part of the entity with the missing title?,multiple_bgps,-1
410,What are the images associated with individuals who reside in India in Wikidata?,multiple_bgps,-1
411,Which items have an image and are related to the sport of auto racing?,multiple_bgps,-1
412,What are the administrative bodies that are twinned with municipalities in Belgium?,multiple_bgps,-1
413,Which stations are adjacent to each other in the New York City Subway?,multiple_bgps,-1
414,"What are the names of females born in Yate, United Kingdom who are humans?",multiple_bgps,-1
415,What are the coordinates of individuals who were born in Mumbai?,multiple_bgps,-1
416,What are the birth dates of humans who were born in Thessaloniki?,multiple_bgps,-1
417,What are the dates of birth for humans born in Thessaloniki?,multiple_bgps,-1
418,What are the dates of birth of individuals born in England?,multiple_bgps,-1
419,What are the instances of humans who were born in Austria?,multiple_bgps,-1
420,What are the subclasses of entities who were born in Paris?,multiple_bgps,-1
421,What are the instances where the place of birth is Paris?,multiple_bgps,-1
422,What are the places of birth of individuals born in India and their corresponding coordinate locations?,multiple_bgps,-1
423,What are the places of birth and death of female individuals?,multiple_bgps,-1
424,"What are the places of birth and death, as well as the dates of birth and death, for humans in Wikidata?",multiple_bgps,-1
425,"What are the names, dates of birth and death, places of birth and death of humans in Wikidata?",multiple_bgps,-1
426,"What female person was born on a specific date, educated at Central School of Speech and Drama, and has a known coordinate location for their place of birth?",multiple_bgps,-1
427,"What females were born in a specific place, are educated at the University of Edinburgh?",multiple_bgps,-1
428,What females were born in a place with coordinates associated with Johannes Gutenberg University Mainz?,multiple_bgps,-1
429,What are the names and birthdates of female individuals born in a place with coordinate location at the University of Edinburgh?,multiple_bgps,-1
430,"What are the birth dates and birth places of females who were educated at the Jagiellonian University, and what are the coordinates of their birth places?",multiple_bgps,-1
431,What are the names of male individuals born in the United States of America and their dates of birth?,multiple_bgps,-1
432,"What are the names of male individuals born in a specific place, having a specific date of birth, educated at Fordham University, and with a coordinate location listed in Wikidata?",multiple_bgps,-1
433,"What are the males who were born in a place, educated at Fordham University, and have a coordinate location?",multiple_bgps,-1
434,"What are the names of humans who were born in a specific place, along with their family names and given names?",multiple_bgps,-1
435,What are the birthplaces of all humans on Wikidata that have a known coordinate location?,multiple_bgps,-1
436,What are the locations and coordinates of birthplaces of individuals who died by crucifixion?,multiple_bgps,-1
437,Where were road bicycle racers born in Berlin and when were they born?,multiple_bgps,-1
438,What is the birthplace of the person named Ehud Manor and the birthplace of the person who was born there?,multiple_bgps,-1
439,What are the coordinates for the place of birth of the subject in Wikidata?,multiple_bgps,-1
440,What are the coordinates of the place of birth for people with the instance of a given name?,multiple_bgps,-1
441,What is the place of birth and coordinates location of individuals who were educated at The Wharton School?,multiple_bgps,-1
442,"Which people were born in a place and have coordinates, and were educated at Tel Aviv University?",multiple_bgps,-1
443,What are the birthplaces of Formula One athletes?,multiple_bgps,-1
444,What are the Instagram usernames of females on Wikidata?,multiple_bgps,-1
445,Which management entities have a length and coordinate location associated with them in Wikidata?,multiple_bgps,-1
446,"What is the elevation above sea level and the instance of the location Odaiba, based on its coordinate location?",multiple_bgps,-1
447,What is the elevation above sea level and coordinate location of the entity?,multiple_bgps,-1
448,What are the masses of two items in Wikidata?,multiple_bgps,-1
449,Who are the authors of scholarly articles that are cited by works by other authors in Wikidata?,multiple_bgps,-1
450,What is the date of birth for females from Canada in Wikidata?,multiple_bgps,-1
451,What are the female individuals from the United States of America who are humans and have given names?,multiple_bgps,-1
452,What Iranian females are humans with known dates of birth and death?,multiple_bgps,-1
453,What is the cause of death of Iranian female humans?,multiple_bgps,-1
454,"What Iranian women have died and what were the causes of their death, along with their dates of birth and death?",multiple_bgps,-1
455,What are the females who are instances of humans?,multiple_bgps,-1
456,What are the dates of birth of all females in Wikidata?,multiple_bgps,-1
457,What females are educated at the University of Edinburgh?,multiple_bgps,-1
458,What females have been educated at the Technical University of Berlin?,multiple_bgps,-1
459,"What are the names of all females born in Spain, educated at the Technical University of Berlin, and when were they born?",multiple_bgps,-1
460,What female humans are citizens of a country where the official language is Spanish?,multiple_bgps,-1
461,What books are written by female authors?,multiple_bgps,-1
462,Which females were educated at the University of Edinburgh?,multiple_bgps,-1
463,Which females are educated at Université Libre de Bruxelles?,multiple_bgps,-1
464,What are the males in the United States of America listed in Wikidata?,multiple_bgps,-1
465,What males are citizens of the United States of America and are classified as humans in Wikidata?,multiple_bgps,-1
466,What are the names of male humans in Wikidata?,multiple_bgps,-1
467,"What males are educated at the University of California, Berkeley?",multiple_bgps,-1
468,What are the given and family names of humans listed in Wikidata along with their gender?,multiple_bgps,-1
469,What is the sex or gender and instance of each item in Wikidata?,multiple_bgps,-1
470,"What is the gender of the person with the given name ""Gianluigi""?",multiple_bgps,-1
471,What is the gender of the children of Johann Sebastian Bach?,multiple_bgps,-1
472,What are the sexes or genders of dogs in Wikidata?,multiple_bgps,-1
473,What are the taxon names and coordinate locations of the items in Wikidata?,multiple_bgps,-1
474,Who are the children of Johann Sebastian Bach and Maria Barbara Bach?,multiple_bgps,-1
475,What are the CAS Registry Numbers of chemical compounds?,multiple_bgps,-1
476,What are the IATA airport codes for airports?,multiple_bgps,-1
477,What are the WikiPathways IDs that have an exact match in Wikidata?,multiple_bgps,-1
478,"What are the WikiPathways IDs, exact matches, and taxa for pathways found in the Homo sapiens species?",multiple_bgps,-1
479,"What are the English titles of Indian films that contain the word ""word"" in their list of attributes?",multiple_bgps,-1
480,What are the natural satellites that orbit the Sun?,multiple_bgps,-1
481,What are the parts of the class that are connected to each other?,multiple_bgps,-1
482,Who are the spouses of Presidents of the United States who are humans?,multiple_bgps,-1
483,What are the photographers' identities catalog IDs of members of the Royal Academy of Arts?,multiple_bgps,-1
484,What Eurovision Song Contest events have taken place in Dublin?,multiple_bgps,-1
485,What paintings are located in the Louvre Museum?,multiple_bgps,-1
486,What battles took place at a specific location and what were their start times?,multiple_bgps,-1
487,What are the coordinates of all the locations that are instances of Narrenzunft?,multiple_bgps,-1
488,What are the locations of terrorist attacks?,multiple_bgps,-1
489,What are the aerodrome reference points of cities in Wikidata?,multiple_bgps,-1
490,What humans are subclass of monarchs?,multiple_bgps,-1
491,What are the subclasses of sausage and label in Wikidata?,multiple_bgps,-1
492,What are the subclasses of pizza and what are the parts of those subclasses?,multiple_bgps,-1
493,Which humans belong to the subclass of head of state?,multiple_bgps,-1
494,What Entrez Gene IDs are associated with subclasses in Wikidata?,multiple_bgps,-1
495,What are the subclasses of artificial intelligence?,multiple_bgps,-1
496,What are the subclasses of a concept that have a linear hierarchy of 9 levels?,multiple_bgps,-1
497,Which positions are held by humans who are citizens of Slovenia and are subclasses of other entities?,multiple_bgps,-1
498,"What items are subclass of another item, instance of a third item, and part of a fourth item in Wikidata?",multiple_bgps,-1
499,What humans have French citizenship?,multiple_bgps,-1
500,What regional council members are citizens of France in Wikidata?,multiple_bgps,-1
501,What humans have German citizenship?,multiple_bgps,-1
502,Which humans are citizens of the Czech Republic?,multiple_bgps,-1
503,What are the names of the head coaches who are citizens of Spain?,multiple_bgps,-1
504,Which humans have Spanish citizenship?,multiple_bgps,-1
505,What humans hold citizenship in the United States of America?,multiple_bgps,-1
506,What positions are held by individuals who are citizens of the United States of America and have held position 461 in the United States of America?,multiple_bgps,-1
507,Which humans have the country of citizenship set to United States of America?,multiple_bgps,-1
508,"What are the names of humans with the family name ""Presley"" who are citizens of the United States of America?",multiple_bgps,-1
509,Which humans are citizens of Liechtenstein?,multiple_bgps,-1
510,What humans are citizens of Switzerland?,multiple_bgps,-1
511,What are the dates of birth of humans who are citizens of Catalonia?,multiple_bgps,-1
512,What are the countries of citizenship for humans who are citizens of more than one country?,multiple_bgps,-1
513,What is the country of citizenship of humans in Wikidata?,multiple_bgps,-1
514,What are the names of humans who have a specific country of citizenship on Wikidata?,multiple_bgps,-1
515,What country of citizenship do the discoverers or inventors of asteroids have?,multiple_bgps,-1
516,"What are the postal codes, German municipality keys, and coordinates of municipalities in Germany that are instances of districts of Germany?",multiple_bgps,-1
517,"What are the postal codes, German municipality keys, and coordinate locations of municipalities in Germany that are also districts and federated states of Germany?",multiple_bgps,-1
518,"What works does entity x1 cite, and what is the instance of entity x3 for those works cited?",multiple_bgps,-1
519,What are the ISO 3166-1 alpha-3 codes and capital cities of countries?,multiple_bgps,-1
520,What scholarly articles are associated with a specific page(s) on Wikidata?,multiple_bgps,-1
521,What is the software version identifier for Unix-like operating systems with an official website listed on Wikidata?,multiple_bgps,-1
522,What are the family names and given names in Wikidata?,multiple_bgps,-1
523,What are the work locations of painters in Wikidata?,multiple_bgps,-1
